"","Tract","1,3-BUTADIENE","ACETALDEHYDE","BENZENE","CARBON TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL CHLORIDE (CHLOROMETHANE)","TOLUENE","XYLENES (MIXED ISOMERS)","DIESEL PM","LEAD COMPOUNDS","MANGANESE COMPOUNDS","MERCURY COMPOUNDS","NICKEL COMPOUNDS"
"199","37019020308",0.006143486089,0.807471604251,0.2168426112546,0.53684086006,0.032129673815,1.01117266113,0.05165602182,0.8996243579,1.8522463,0.265424482606,0.089060602855985,0.17155361223,0.0001904091641,0.00080432729237,0.00198680264655,0.00041554966272
"200","37019020309",0.006164844039,0.805857241058,0.2172298933302,0.53680083441,0.032287027601,1.01347284883,0.05224089318,0.892749555,1.84353565,0.26851798261,0.090348462022088,0.18260944837,0.0004672638593,0.001071153585293,0.0019670557878,0.000449180654737
"201","37019020310",0.006496016387,0.747392262235,0.245302981637,0.53626762,0.034846162481,0.98522282446,0.05631296898,0.7462069612,1.50679458,0.29003675705,0.099678229322048,0.2481903851,0.0008896699109,0.001958546751034,0.00213116605,0.000583656647172
"202","37019020402",0.007862889477,0.948740093849,0.2194850235412,0.53755359211,0.035428993134,1.061056490464,0.056648303684,0.8844375222,1.17685415,0.285322880606,0.103138704626408,0.1694230428,0.000247619661,0.000838239251645,0.00174240803909,0.00035999299787
"203","37019020403",0.00866685636,0.987271607142,0.2470356901495,0.53768004529,0.041626487855,1.094502540378,0.066461758278,1.010967794,1.51909641,0.333528756612,0.12126398189768,0.1711768166409,0.0002490161975,0.000825028982346,0.001878817166,0.000291511248656
"204","37019020404",0.008075710947,1.116598921044,0.2342020018961,0.53752072805,0.039736858777,1.217320287391,0.063460484749,1.0700490448,1.28558307,0.316336465312,0.11678756467901,0.17059635934,0.0002372308526,0.000830489827385,0.00179318923119,0.000318699269844
"205","37019020405",0.007347401957,1.119950322974,0.2129313457925,0.53736667454,0.035078612726,1.2312727227,0.056393535524,1.0384022452,1.19204646,0.279813081489,0.1030699535804,0.15590603545,0.0002311743479,0.000819222154026,0.00168351557089,0.000333703506152
"206","37019020504",0.01150687411972,1.26777581402024,0.245458329271875,0.5378874932,0.0484219358323,1.36684153267644,0.0741562514929,1.084486295,1.00787409,0.3703751790193,0.14604423586343,0.16275302456,0.000249561999117,0.000357177931026,0.001640369884197,0.000287445411288
"207","37019020505",0.00967791671624,1.2840017804402,0.225006073134098,0.5380551596,0.04173931771927,1.3625935685985,0.0651758396885,1.15519872,1.22804928,0.32468942316316,0.12426717429279,0.14435562585,0.000234405510731,0.000817136465149,0.001603991966044,0.00025014065166
"208","37019020506",0.0108844513251,1.1268782527021,0.24167393605799,0.5379793339,0.0466526439661,1.23749004376,0.072971871209,1.1464317104,1.60719497,0.359609096711,0.14261595433062,0.1655197027562,0.00050800153145,0.000885700314068,0.0017488860854,0.000236364503577
"209","37019020507",0.01196025575896,1.24885155656741,0.259628056612463,0.5378731276,0.0517590145815,1.35177583737321,0.0793159064794,1.075161633,1.11767984,0.3944085152401,0.15618040297597,0.20009881515,0.00027249954591,0.000403270446151,0.001749827086873,0.000383114945508
"210","37019020508",0.0116981915424,1.20581286505317,0.258145031988732,0.5377894061,0.0512457923155,1.31145081823107,0.079069911792,0.9969827724,0.9057096,0.3934420023588,0.1552149133542,0.18040649875,0.00019602842144,0.000710902670639,0.001706329062381,0.000278414164083
"211","37019020509",0.0111897287645,1.11496581547247,0.243965272453542,0.5377175188,0.0486057922278,1.23421599683676,0.07454772149,0.9282441262,0.91236039,0.3694600113678,0.147535448255258,0.18756680042,0.0002212909272,0.00069285986577,0.001605802304211,0.000330605061927
"212","37019020510",0.01053067419037,1.10772760095848,0.238956468344569,0.5376115934,0.0460388026758,1.22447638337142,0.071375151729,0.8691818998,0.75924612,0.354334373149,0.139169032621849,0.18921244436,0.00035559650393,0.000435226966923,0.001538136753016,0.000344697609648
"213","37019020511",0.01031300232684,1.1139026081344,0.22517072487415,0.5376449214,0.0415542295344,1.2272314618109,0.0655478189607,0.8838652042,0.72235389,0.3217317510942,0.12669988515061,0.1760278821,0.00059158173541,0.000619312624405,0.00153224528927,0.00035380082313
"214","37019020512",0.009596502926125,1.00394597972765,0.243580957854209,0.5374914198,0.043590360684367,1.14480954647152,0.068581863361396,0.8597390754,1.06080423,0.340938730145872,0.128784280432776,0.2086906600472,0.000317823462112,0.000696579407543,0.00176454765577,0.000449196435554
"215","37019020601",0.007134666801,1.3781335816629,0.2056763980526,0.53776159313,0.032808957036,1.422479311488,0.05347517706,1.2293529679,1.18078911,0.266395151649,0.0949791555722,0.13952710299,0.0002474229512,0.000776596408795,0.0015916216567,0.000289624445491
"216","37019020602",0.008070153933,1.407082839566,0.2048689118898,0.53774035357,0.032973330229,1.45376450487,0.05386461213,1.597719201,1.07064964,0.266850517387,0.099854710707,0.14315484121,0.0002243553863,0.000832853104084,0.00148947092071,0.00034242441769
"217","37019020603",0.007207183276,1.159837873321,0.2049912414435,0.53731844349,0.034733382611,1.26921192037,0.05448394447,1.0344710944,1.11082688,0.275327930998,0.1030209034624,0.15269998658,0.0002353566906,0.00076603101707,0.00159565753635,0.00032594887462
"218","37021000100",0.02737878177,1.0369009588,0.4251139999,0.5033156654,0.1378824032,1.3971719399,0.1746584835,1.2753322568,1.1846899,1.0114129883,0.47295928556,0.4380085849,0.000221819824,0.0007055532866,0.003100977998,0.0001836841164
"219","37021000200",0.03140051749,1.0794096676,0.4550646303,0.5057191753,0.1541374321,1.41869137675,0.19423516064,1.2857130143,1.10497249,1.1364031903,0.5326253871,0.470055028,0.000217971018,0.0007023524518,0.003384807632,0.0001798745912
"220","37021000300",0.03081657842,1.1066428922,0.4548863359,0.50723937906,0.1522042056,1.42958479969,0.19159096692,1.2540441941,1.13833096,1.1217500892,0.519223138,0.435253872,0.000221564827,0.0006920283317,0.003011169566,0.0001794320468
"221","37021000400",0.02918147947,1.1049251185,0.4318233012,0.50740650498,0.1433865832,1.42334002001,0.18031491024,1.2368793059,1.10000222,1.048235712,0.4856719405,0.3937421243,0.000210751136,0.0006515634441,0.002703664747,0.0001727029816
"222","37021000500",0.01788769518,0.9711592974,0.3402757442,0.50054881262,0.09228413059,1.33767543922,0.11787631156,1.2026682704,1.37290193,0.7030709403,0.30414525064,0.26368788149,0.000222994075,0.0005873269578,0.002094010031,0.000169404997
"223","37021000600",0.02191085772,0.9990303783,0.4008608119,0.50157866123,0.11521414609,1.36218678649,0.14744093044,1.2209856048,1.37683793,0.8765545783,0.38363996895,0.3606189434,0.00023716596,0.0006941223356,0.002982787673,0.0001937919817
"224","37021000700",0.02220842824,1.0110305679,0.3788961195,0.5015589057,0.1176653176,1.39396318222,0.15010502459,1.2583216329,1.27673938,0.8408952369,0.39861032766,0.3901991983,0.000230059756,0.0007020592313,0.003016374669,0.00018653487
"225","37021000800",0.02477872191,1.0326998589,0.4006778601,0.5022968266,0.1315707361,1.416872189,0.16761859896,1.2777844283,1.1873154,0.9215230839,0.44924021502,0.4411155109,0.000233661006,0.000737857598,0.002762181482,0.0001890947945
"226","37021000900",0.03188543541,1.0452123376,0.4554757884,0.5035182209,0.156169958,1.41140263271,0.19782698507,1.3344653657,1.09801019,1.141510204,0.54798278236,0.5164047369,0.000222094035,0.0007365784522,0.003654904716,0.0001831239562
"227","37021001000",0.03253523221,1.043037609,0.4532992595,0.5037443692,0.1548645379,1.404104331,0.19588805483,1.34854878,1.09896311,1.1542131997,0.549218818,0.507340377,0.000221548933,0.0007073735262,0.002550408269,0.0001740015544
"228","37021001100",0.03039318275,1.0357977034,0.4204181378,0.5037547739,0.1411620463,1.39402080886,0.17909587993,1.353521157,1.10856788,1.0586214409,0.5035140733,0.440703744,0.000227925264,0.0006570074913,0.002054211422,0.0001607830184
"229","37021001200",0.02836308991,1.029672115,0.3897996396,0.5037807676,0.1308231143,1.38515864908,0.16401333651,1.357921392,1.10910801,0.9802276562,0.466998064,0.378687416,0.000233669327,0.0006115680147,0.001740962021,0.0001501918229
"230","37021001300",0.02670676547,1.0246100069,0.3642199663,0.5037904031,0.118926863,1.37760339068,0.15127009848,1.3736107157,1.14197434,0.8941558702,0.4270842795,0.3229409123,0.00023491887,0.0005825103095,0.001585152439,0.0001419552396
"231","37021001400",0.02850842059,1.073878777,0.4066341777,0.505974082,0.1351517995,1.40606379781,0.16817776745,1.3047878412,1.16964472,1.0094442895,0.4680499815,0.3615691337,0.000226673177,0.0006351095086,0.002377789187,0.0001563400446
"232","37021001500",0.02688985455,1.1006539258,0.3925608469,0.50758607895,0.1253609082,1.41370152202,0.15878585508,1.2528819938,1.16789351,0.9214658381,0.4254322852,0.3056881203,0.0002153366941,0.0006369040504,0.005187784899,0.0001611637985
"233","37021001600",0.02492221174,1.092611685,0.36275276,0.50750720673,0.11451084697,1.4034274644,0.14514916536,1.227708032,1.06421373,0.8336878809,0.3881492279,0.26394152649,0.0001955186075,0.0004991255423,0.0011635215529,0.0001359611546
"234","37021001700",0.01192262077,0.9182643413,0.2500749566,0.49822359811,0.0605852269,1.29852368122,0.07727332613,1.1676872903,1.18622771,0.4742429759,0.19768495309,0.14030559154,0.000209718452,0.0004649832154,0.001483784804,0.0001276054064
"235","37021001801",0.01622663138,0.9414281289,0.3361604343,0.4986597161,0.08865995596,1.32789212265,0.11370368115,1.2012546001,1.3241236,0.6804932915,0.29120933669,0.2823163563,0.000233965619,0.0006330609529,0.002293425162,0.000176882734
"236","37021001802",0.01341464413,0.9175435293,0.2945021391,0.49782707756,0.0723540714,1.30364300769,0.09311500413,1.1713237735,1.23123737,0.5763590431,0.23570255069,0.2079582258,0.000232299735,0.0005771682373,0.001857573551,0.0001545732239
"237","37021001900",0.02205923244,1.0257348669,0.3491602504,0.5024977567,0.1139956338,1.4051806423,0.14488013495,1.252200333,1.02309862,0.8047620757,0.3914053762,0.3518382573,0.000213393081,0.0006320025942,0.001537792959,0.0001546654384
"238","37021002000",0.02499992036,1.0384697525,0.393989855,0.5026317236,0.1301716997,1.42166930937,0.1658667313,1.289950646,1.15799384,0.9175194259,0.44838242346,0.4165155765,0.000236561762,0.0007153983136,0.002367461217,0.0001745429703
